hospital_id,hospital_name,hour_idx,hour_of_day,day_of_week,occupancy
H08,Narayana Health City,701,5,1,0.6683036380068371
H08,Narayana Health City,702,6,1,0.655299832854729
H08,Narayana Health City,703,7,1,0.6684413116803103
H08,Narayana Health City,704,8,1,0.6980781287329222
H08,Narayana Health City,705,9,1,0.6960253695170979
H08,Narayana Health City,706,10,1,0.7416374514127045
H08,Narayana Health City,707,11,1,0.7322879853299985
H08,Narayana Health City,708,12,1,0.7293419997786662
H08,Narayana Health City,709,13,1,0.7500713083700061
H08,Narayana Health City,710,14,1,0.7092780871139808
H08,Narayana Health City,711,15,1,0.7348952534390075
H08,Narayana Health City,712,16,1,0.6933962151934014
H08,Narayana Health City,713,17,1,0.706896711749579
H08,Narayana Health City,714,18,1,0.6552008039911711
H08,Narayana Health City,715,19,1,0.6550345215749913
H08,Narayana Health City,716,20,1,0.6267393956237673
H08,Narayana Health City,717,21,1,0.6215039394239525
H08,Narayana Health City,718,22,1,0.5961576462810637
H08,Narayana Health City,719,23,1,0.5527450226871575
H08,Narayana Health City,720,0,2,0.6035092041182737
H08,Narayana Health City,721,1,2,0.5843519050774323
H08,Narayana Health City,722,2,2,0.6099342151703433
H08,Narayana Health City,723,3,2,0.6207086092647427
H08,Narayana Health City,724,4,2,0.6080525888983509
H08,Narayana Health City,725,5,2,0.6245633831031595
H08,Narayana Health City,726,6,2,0.6767182131401375
H08,Narayana Health City,727,7,2,0.6782979504274396
H08,Narayana Health City,728,8,2,0.7224322892930697
H08,Narayana Health City,729,9,2,0.7167545236376952
H08,Narayana Health City,730,10,2,0.7535465241480451
H08,Narayana Health City,731,11,2,0.7495827483799249
H08,Narayana Health City,732,12,2,0.7496483887631935
H08,Narayana Health City,733,13,2,0.7337290273135244
H08,Narayana Health City,734,14,2,0.7379120660654839
H08,Narayana Health City,735,15,2,0.7444533745717707
H08,Narayana Health City,736,16,2,0.7029897649008209
H08,Narayana Health City,737,17,2,0.6954493828522609
H08,Narayana Health City,738,18,2,0.6650938681916712
H08,Narayana Health City,739,19,2,0.6459995202096789
H08,Narayana Health City,740,20,2,0.6587274743980331
H08,Narayana Health City,741,21,2,0.6317716136814299
H08,Narayana Health City,742,22,2,0.5966578958530173
H08,Narayana Health City,743,23,2,0.5914131638037489
H08,Narayana Health City,744,0,3,0.5704070343734301
H08,Narayana Health City,745,1,3,0.5837572437123205
H08,Narayana Health City,746,2,3,0.601442960485258
H08,Narayana Health City,747,3,3,0.6250270626297953
H08,Narayana Health City,748,4,3,0.639614047567851
H08,Narayana Health City,749,5,3,0.6217852211996366
H08,Narayana Health City,750,6,3,0.6842618768357972
H08,Narayana Health City,751,7,3,0.6836985685391711
H08,Narayana Health City,752,8,3,0.685074987701266
H08,Narayana Health City,753,9,3,0.748157348354675
H08,Narayana Health City,754,10,3,0.763455019644923
H08,Narayana Health City,755,11,3,0.7475027094536436
H08,Narayana Health City,756,12,3,0.7591758720381058
H08,Narayana Health City,757,13,3,0.7576693465743114
H08,Narayana Health City,758,14,3,0.7622900679515936
H08,Narayana Health City,759,15,3,0.736268801892448
H08,Narayana Health City,760,16,3,0.6786314196364145
H08,Narayana Health City,761,17,3,0.7261331600691062
H08,Narayana Health City,762,18,3,0.6865909155673792
H08,Narayana Health City,763,19,3,0.6344280663604176
H08,Narayana Health City,764,20,3,0.6047778689232226
H08,Narayana Health City,765,21,3,0.6189443927798248
H08,Narayana Health City,766,22,3,0.5906157298928566
H08,Narayana Health City,767,23,3,0.5948351002361132
H08,Narayana Health City,768,0,4,0.6004236923811211
H08,Narayana Health City,769,1,4,0.5769989479887907
H08,Narayana Health City,770,2,4,0.5740439559917064
H08,Narayana Health City,771,3,4,0.6168422713069603
H08,Narayana Health City,772,4,4,0.6150729836352014
H08,Narayana Health City,773,5,4,0.6480034291434834
H08,Narayana Health City,774,6,4,0.6389668045940882
H08,Narayana Health City,775,7,4,0.6815414987483387
H08,Narayana Health City,776,8,4,0.720224963746726
H08,Narayana Health City,777,9,4,0.734659414870082
H08,Narayana Health City,778,10,4,0.7195333914038083
H08,Narayana Health City,779,11,4,0.7199735935315794
H08,Narayana Health City,780,12,4,0.7464263849061469
H08,Narayana Health City,781,13,4,0.754652129450921
H08,Narayana Health City,782,14,4,0.7435892388103098
H08,Narayana Health City,783,15,4,0.7125753456076976
H08,Narayana Health City,784,16,4,0.7122527851460284
H08,Narayana Health City,785,17,4,0.7170952256263141
H08,Narayana Health City,786,18,4,0.6704917826350695
H08,Narayana Health City,787,19,4,0.6130667028606112
H08,Narayana Health City,788,20,4,0.6305454882434942
H08,Narayana Health City,789,21,4,0.6508383747071061
H08,Narayana Health City,790,22,4,0.5715442255090071
H08,Narayana Health City,791,23,4,0.5899407975038253
H08,Narayana Health City,792,0,5,0.6321399580060241
H08,Narayana Health City,793,1,5,0.6413565560453388
H08,Narayana Health City,794,2,5,0.6513622700195797
H08,Narayana Health City,795,3,5,0.6830364527818903
H08,Narayana Health City,796,4,5,0.678547517579868
H08,Narayana Health City,797,5,5,0.7217378156841875
H08,Narayana Health City,798,6,5,0.7145913312687149
H08,Narayana Health City,799,7,5,0.7306935288694497
H08,Narayana Health City,800,8,5,0.743653377376265
H08,Narayana Health City,801,9,5,0.7373101352458542
H08,Narayana Health City,802,10,5,0.7919272901709016
H08,Narayana Health City,803,11,5,0.8355299977984882
H08,Narayana Health City,804,12,5,0.8063869317679395
H08,Narayana Health City,805,13,5,0.8082775317048777
H08,Narayana Health City,806,14,5,0.7783362206172808
H08,Narayana Health City,807,15,5,0.7690429857805615
H08,Narayana Health City,808,16,5,0.7771002371740727
H08,Narayana Health City,809,17,5,0.7783331001177018
H08,Narayana Health City,810,18,5,0.7472589587159364
H08,Narayana Health City,811,19,5,0.7129456652826552
H08,Narayana Health City,812,20,5,0.6782956041804028
H08,Narayana Health City,813,21,5,0.6652647246793116
H08,Narayana Health City,814,22,5,0.633333006493865
H08,Narayana Health City,815,23,5,0.611494064952303
H08,Narayana Health City,816,0,6,0.6152418106225791
H08,Narayana Health City,817,1,6,0.6415460086613873
H08,Narayana Health City,818,2,6,0.6427484928390818
H08,Narayana Health City,819,3,6,0.6319592900773492
H08,Narayana Health City,820,4,6,0.6772164953819683
H08,Narayana Health City,821,5,6,0.6909351291617387
H08,Narayana Health City,822,6,6,0.6945985784498739
H08,Narayana Health City,823,7,6,0.7314037952476522
H08,Narayana Health City,824,8,6,0.7517290881338213
H08,Narayana Health City,825,9,6,0.762430244140879
H08,Narayana Health City,826,10,6,0.8060561763390147
H08,Narayana Health City,827,11,6,0.7575030718982964
H08,Narayana Health City,828,12,6,0.7586173535191139
H08,Narayana Health City,829,13,6,0.795719411421737
H08,Narayana Health City,830,14,6,0.7896305020165272
H08,Narayana Health City,831,15,6,0.7831250674375256
H08,Narayana Health City,832,16,6,0.7477390483529367
H08,Narayana Health City,833,17,6,0.7209118623211699
H08,Narayana Health City,834,18,6,0.7184647884572123
H08,Narayana Health City,835,19,6,0.6891203210922459
H08,Narayana Health City,836,20,6,0.7097251317968176
H08,Narayana Health City,837,21,6,0.6556969125065724
H08,Narayana Health City,838,22,6,0.6484505609591997
H08,Narayana Health City,839,23,6,0.691076889281426
H08,Narayana Health City,840,0,0,0.5849936843542751
H08,Narayana Health City,841,1,0,0.6027842563860416
H08,Narayana Health City,842,2,0,0.6126256378464535
H08,Narayana Health City,843,3,0,0.6270872681572183
H08,Narayana Health City,844,4,0,0.6348638193822991
H08,Narayana Health City,845,5,0,0.652291662650379
H08,Narayana Health City,846,6,0,0.671173352463409
H08,Narayana Health City,847,7,0,0.6783986085264891
H08,Narayana Health City,848,8,0,0.7157696353160447
H08,Narayana Health City,849,9,0,0.7664470147989713
H08,Narayana Health City,850,10,0,0.7628475223338781
H08,Narayana Health City,851,11,0,0.7527505746957663
H08,Narayana Health City,852,12,0,0.7665610404065641
H08,Narayana Health City,853,13,0,0.7293812886692532
H08,Narayana Health City,854,14,0,0.7336088262557977
H08,Narayana Health City,855,15,0,0.7451088727119383
H08,Narayana Health City,856,16,0,0.7393729734987936
H08,Narayana Health City,857,17,0,0.67496412609222
H08,Narayana Health City,858,18,0,0.6600504560337591
H08,Narayana Health City,859,19,0,0.6926905107878876
H08,Narayana Health City,860,20,0,0.6317400398101943
H08,Narayana Health City,861,21,0,0.6497598080701948
H08,Narayana Health City,862,22,0,0.6047625214501682
H08,Narayana Health City,863,23,0,0.5976032432470869
H08,Narayana Health City,864,0,1,0.5838901822468021
H08,Narayana Health City,865,1,1,0.6116233330233753
H08,Narayana Health City,866,2,1,0.6279661112959175
H08,Narayana Health City,867,3,1,0.5928703017911476
H08,Narayana Health City,868,4,1,0.6231361741407765
H08,Narayana Health City,869,5,1,0.6678275283607642
H08,Narayana Health City,870,6,1,0.6676868050220912
H08,Narayana Health City,871,7,1,0.6811618883116116
H08,Narayana Health City,872,8,1,0.7305612134477585
H08,Narayana Health City,873,9,1,0.7490542732558407
H08,Narayana Health City,874,10,1,0.7307521534522753
H08,Narayana Health City,875,11,1,0.7520306559221437
H08,Narayana Health City,876,12,1,0.7263860596374708
H08,Narayana Health City,877,13,1,0.7299662997454034
H08,Narayana Health City,878,14,1,0.7424134850935709
H08,Narayana Health City,879,15,1,0.7278911226909652
H08,Narayana Health City,880,16,1,0.6914032189061281
H08,Narayana Health City,881,17,1,0.6771730821507271
H08,Narayana Health City,882,18,1,0.6495324459342222
H08,Narayana Health City,883,19,1,0.6592753031596922
H08,Narayana Health City,884,20,1,0.5915731419920879
H08,Narayana Health City,885,21,1,0.5941721351360945
H08,Narayana Health City,886,22,1,0.5644776552591171
H08,Narayana Health City,887,23,1,0.6021711607888489
H08,Narayana Health City,888,0,2,0.5550564401100171
H08,Narayana Health City,889,1,2,0.5945179252749927
H08,Narayana Health City,890,2,2,0.6347121517158971
H08,Narayana Health City,891,3,2,0.6481501371304942
H08,Narayana Health City,892,4,2,0.5951781449127198
H08,Narayana Health City,893,5,2,0.6566052610170101
H08,Narayana Health City,894,6,2,0.6516094629612799
H08,Narayana Health City,895,7,2,0.6682779880791817
H08,Narayana Health City,896,8,2,0.70921208239368
H08,Narayana Health City,897,9,2,0.7526621434113642
H08,Narayana Health City,898,10,2,0.7528492838612364
H08,Narayana Health City,899,11,2,0.7345916179038382
H08,Narayana Health City,900,12,2,0.7657673466148667
H08,Narayana Health City,901,13,2,0.7041128624284549
H08,Narayana Health City,902,14,2,0.7259823755933495
H08,Narayana Health City,903,15,2,0.7118962671564544
H08,Narayana Health City,904,16,2,0.7134182656866305
H08,Narayana Health City,905,17,2,0.6885471124831498
H08,Narayana Health City,906,18,2,0.6691150225720468
H08,Narayana Health City,907,19,2,0.6477908265304163
H08,Narayana Health City,908,20,2,0.6324851818568187
H08,Narayana Health City,909,21,2,0.626317410177574
H08,Narayana Health City,910,22,2,0.6058342178489222
H08,Narayana Health City,911,23,2,0.5892148234907092
H08,Narayana Health City,912,0,3,0.6002571878183179
H08,Narayana Health City,913,1,3,0.6115169232884483
H08,Narayana Health City,914,2,3,0.5919122646976072
H08,Narayana Health City,915,3,3,0.6146045140027337
H08,Narayana Health City,916,4,3,0.6556455386683392
H08,Narayana Health City,917,5,3,0.6296929665501549
H08,Narayana Health City,918,6,3,0.7085940439251188
H08,Narayana Health City,919,7,3,0.6664687204097064
H08,Narayana Health City,920,8,3,0.705685300368498
H08,Narayana Health City,921,9,3,0.7102036314462925
H08,Narayana Health City,922,10,3,0.7857257574253278
H08,Narayana Health City,923,11,3,0.739938547007664
H08,Narayana Health City,924,12,3,0.7427609546472072
H08,Narayana Health City,925,13,3,0.7426831653784012
H08,Narayana Health City,926,14,3,0.7440644588310045
H08,Narayana Health City,927,15,3,0.7229163735835004
H08,Narayana Health City,928,16,3,0.710305226870515
H08,Narayana Health City,929,17,3,0.6231305838069862
H08,Narayana Health City,930,18,3,0.6741987522755921
H08,Narayana Health City,931,19,3,0.6527524606733831
H08,Narayana Health City,932,20,3,0.653919524096396
H08,Narayana Health City,933,21,3,0.6428071209151086
H08,Narayana Health City,934,22,3,0.6002045472101496
H08,Narayana Health City,935,23,3,0.6123375525673906
H08,Narayana Health City,936,0,4,0.5713019577244373
H08,Narayana Health City,937,1,4,0.6114524103804262
H08,Narayana Health City,938,2,4,0.5926943776404794
H08,Narayana Health City,939,3,4,0.5932097303646974
H08,Narayana Health City,940,4,4,0.6298067449544374
H08,Narayana Health City,941,5,4,0.6808687401505688
H08,Narayana Health City,942,6,4,0.6772312218457281
H08,Narayana Health City,943,7,4,0.7242926939691767
H08,Narayana Health City,944,8,4,0.6987290494273877
H08,Narayana Health City,945,9,4,0.7512755645858836
H08,Narayana Health City,946,10,4,0.7300351278543126
H08,Narayana Health City,947,11,4,0.7556232321255022
H08,Narayana Health City,948,12,4,0.7582225454620771
H08,Narayana Health City,949,13,4,0.7644390859667941
H08,Narayana Health City,950,14,4,0.7482783261824631
H08,Narayana Health City,951,15,4,0.7158126295162652
H08,Narayana Health City,952,16,4,0.7316802131159253
H08,Narayana Health City,953,17,4,0.7294590258650799
H08,Narayana Health City,954,18,4,0.6624905982215443
H08,Narayana Health City,955,19,4,0.6168027978258607
H08,Narayana Health City,956,20,4,0.644245650626335
H08,Narayana Health City,957,21,4,0.6111134051795888
H08,Narayana Health City,958,22,4,0.6024477624299909
H08,Narayana Health City,959,23,4,0.6082476371596429
H08,Narayana Health City,960,0,5,0.6353165958479325
H08,Narayana Health City,961,1,5,0.6418396352107419
H08,Narayana Health City,962,2,5,0.6532526143955503
H08,Narayana Health City,963,3,5,0.6974098695981099
H08,Narayana Health City,964,4,5,0.6852310217119013
H08,Narayana Health City,965,5,5,0.6792569307014251
H08,Narayana Health City,966,6,5,0.7008046525994
H08,Narayana Health City,967,7,5,0.7482586405599122
H08,Narayana Health City,968,8,5,0.7422262548009954
H08,Narayana Health City,969,9,5,0.7501835838675518
H08,Narayana Health City,970,10,5,0.8069001595288428
H08,Narayana Health City,971,11,5,0.8159177378642021
H08,Narayana Health City,972,12,5,0.797637269322123
H08,Narayana Health City,973,13,5,0.808193548222456
H08,Narayana Health City,974,14,5,0.7981370577792577
H08,Narayana Health City,975,15,5,0.7937558191031945
H08,Narayana Health City,976,16,5,0.7772801832639813
H08,Narayana Health City,977,17,5,0.6938212333391387
H08,Narayana Health City,978,18,5,0.7204677986081299
H08,Narayana Health City,979,19,5,0.714976634229435
H08,Narayana Health City,980,20,5,0.6771612385495901
H08,Narayana Health City,981,21,5,0.6695721769569394
H08,Narayana Health City,982,22,5,0.6711949302937694
H08,Narayana Health City,983,23,5,0.6498536978211771
H08,Narayana Health City,984,0,6,0.675713943900253
H08,Narayana Health City,985,1,6,0.6708675107943488
H08,Narayana Health City,986,2,6,0.6539948327859644
H08,Narayana Health City,987,3,6,0.6651649785350251
H08,Narayana Health City,988,4,6,0.6287342586367135
H08,Narayana Health City,989,5,6,0.6985514694910249
H08,Narayana Health City,990,6,6,0.6987679554791228
H08,Narayana Health City,991,7,6,0.7510097440778438
H08,Narayana Health City,992,8,6,0.768983340148326
H08,Narayana Health City,993,9,6,0.7964578798376816
H08,Narayana Health City,994,10,6,0.8232339602602375
H08,Narayana Health City,995,11,6,0.802813492324501
H08,Narayana Health City,996,12,6,0.851719437349575
H08,Narayana Health City,997,13,6,0.808080502414931
H08,Narayana Health City,998,14,6,0.7692814081321262
H08,Narayana Health City,999,15,6,0.7715771049927215
H08,Narayana Health City,1000,16,6,0.7588413622901399
H08,Narayana Health City,1001,17,6,0.7588906592238618
H08,Narayana Health City,1002,18,6,0.7074438908843029
H08,Narayana Health City,1003,19,6,0.6997701439207956
H08,Narayana Health City,1004,20,6,0.6832606758655597
H08,Narayana Health City,1005,21,6,0.6609968191297432
H08,Narayana Health City,1006,22,6,0.6735203494049135
H08,Narayana Health City,1007,23,6,0.662172732036552
H08,Narayana Health City,1008,0,0,0.6199980093687458
H08,Narayana Health City,1009,1,0,0.5928183932376135
H08,Narayana Health City,1010,2,0,0.6315277783094623
H08,Narayana Health City,1011,3,0,0.5929570713410908
H08,Narayana Health City,1012,4,0,0.6090841658320546
H08,Narayana Health City,1013,5,0,0.6319165908181222
H08,Narayana Health City,1014,6,0,0.6771286782970862
H08,Narayana Health City,1015,7,0,0.7217438266804975
H08,Narayana Health City,1016,8,0,0.7049941954242446
H08,Narayana Health City,1017,9,0,0.7241180077289685
H08,Narayana Health City,1018,10,0,0.742091302826198
H08,Narayana Health City,1019,11,0,0.7659065544968044
H08,Narayana Health City,1020,12,0,0.7476697161551308
H08,Narayana Health City,1021,13,0,0.743874245463314
H08,Narayana Health City,1022,14,0,0.7196889418504161
H08,Narayana Health City,1023,15,0,0.7224952313824925
H08,Narayana Health City,1024,16,0,0.7409566424661141
H08,Narayana Health City,1025,17,0,0.6999777474814749
H08,Narayana Health City,1026,18,0,0.6627029097950417
H08,Narayana Health City,1027,19,0,0.6815636521426733
H08,Narayana Health City,1028,20,0,0.6258883225513888
H08,Narayana Health City,1029,21,0,0.6494694579836144
H08,Narayana Health City,1030,22,0,0.6364752924404321
H08,Narayana Health City,1031,23,0,0.6015776479058493
H08,Narayana Health City,1032,0,1,0.5678067872303441
H08,Narayana Health City,1033,1,1,0.6463400202778637
H08,Narayana Health City,1034,2,1,0.6163338591929062
H08,Narayana Health City,1035,3,1,0.614870383677331
H08,Narayana Health City,1036,4,1,0.6570855212584641
H08,Narayana Health City,1037,5,1,0.6713497913914845
H08,Narayana Health City,1038,6,1,0.7042743225532844
H08,Narayana Health City,1039,7,1,0.6855604196864556
H08,Narayana Health City,1040,8,1,0.7245176164036361
H08,Narayana Health City,1041,9,1,0.7110455823344695
H08,Narayana Health City,1042,10,1,0.7608494609583205
H08,Narayana Health City,1043,11,1,0.7551021957476188
H08,Narayana Health City,1044,12,1,0.7639535184430696
H08,Narayana Health City,1045,13,1,0.7527267012559457
H08,Narayana Health City,1046,14,1,0.7426881818169138
H08,Narayana Health City,1047,15,1,0.7176761412368518
H08,Narayana Health City,1048,16,1,0.7343271228122032
H08,Narayana Health City,1049,17,1,0.7290644191578453
H08,Narayana Health City,1050,18,1,0.6674777439329095
H08,Narayana Health City,1051,19,1,0.6690226938986277
H08,Narayana Health City,1052,20,1,0.6473473761969085
H08,Narayana Health City,1053,21,1,0.6223434137320533
H08,Narayana Health City,1054,22,1,0.5789823493262469
H08,Narayana Health City,1055,23,1,0.5755365794672552
H08,Narayana Health City,1056,0,2,0.5832692498658575
H08,Narayana Health City,1057,1,2,0.5588810246106212
H08,Narayana Health City,1058,2,2,0.6378600637768387
H08,Narayana Health City,1059,3,2,0.6298132998664482
H08,Narayana Health City,1060,4,2,0.6384748531060915
H08,Narayana Health City,1061,5,2,0.6146101303768121
H08,Narayana Health City,1062,6,2,0.6426892495662587
H08,Narayana Health City,1063,7,2,0.6998716588074254
H08,Narayana Health City,1064,8,2,0.7586690585689388
H08,Narayana Health City,1065,9,2,0.7219012141330178
H08,Narayana Health City,1066,10,2,0.7659098444428557
H08,Narayana Health City,1067,11,2,0.7470741660977744
H08,Narayana Health City,1068,12,2,0.7605492296302216
H08,Narayana Health City,1069,13,2,0.7810584838217249
H08,Narayana Health City,1070,14,2,0.7419000367364612
H08,Narayana Health City,1071,15,2,0.7223497776672145
H08,Narayana Health City,1072,16,2,0.7479910407121249
H08,Narayana Health City,1073,17,2,0.7012926059563995
H08,Narayana Health City,1074,18,2,0.7015463240339455
H08,Narayana Health City,1075,19,2,0.6453580170426231
H08,Narayana Health City,1076,20,2,0.6679482989940344
H08,Narayana Health City,1077,21,2,0.6287651141068795
H08,Narayana Health City,1078,22,2,0.6193211276289455
H08,Narayana Health City,1079,23,2,0.6053122238291617
H09,Sakra World Hospital,0,0,0,0.4630154340097168
H09,Sakra World Hospital,1,1,0,0.48811472683352203
H09,Sakra World Hospital,2,2,0,0.4971313983949398
H09,Sakra World Hospital,3,3,0,0.48975759700212596
H09,Sakra World Hospital,4,4,0,0.5031602068085004
H09,Sakra World Hospital,5,5,0,0.5521922232644441
H09,Sakra World Hospital,6,6,0,0.58356009995317
H09,Sakra World Hospital,7,7,0,0.5560416820639804
H09,Sakra World Hospital,8,8,0,0.585102836861411
H09,Sakra World Hospital,9,9,0,0.6140038706906844
H09,Sakra World Hospital,10,10,0,0.6294769752206903
H09,Sakra World Hospital,11,11,0,0.6173359981775589
H09,Sakra World Hospital,12,12,0,0.6682259681624364
H09,Sakra World Hospital,13,13,0,0.6363178232658807
H09,Sakra World Hospital,14,14,0,0.6305578486203144
H09,Sakra World Hospital,15,15,0,0.6424406685696034
H09,Sakra World Hospital,16,16,0,0.581759508235849
H09,Sakra World Hospital,17,17,0,0.5697239231163932
H09,Sakra World Hospital,18,18,0,0.5257668887529008
H09,Sakra World Hospital,19,19,0,0.5267270965763564
H09,Sakra World Hospital,20,20,0,0.48114737544721864
H09,Sakra World Hospital,21,21,0,0.5093606668111619
H09,Sakra World Hospital,22,22,0,0.49013642121716333
H09,Sakra World Hospital,23,23,0,0.46824936257091854
H09,Sakra World Hospital,24,0,1,0.4691026369547542
H09,Sakra World Hospital,25,1,1,0.48911266960806177
H09,Sakra World Hospital,26,2,1,0.4592057496631507
H09,Sakra World Hospital,27,3,1,0.49876481485412666
H09,Sakra World Hospital,28,4,1,0.5252864924254712
H09,Sakra World Hospital,29,5,1,0.49499158743624616
H09,Sakra World Hospital,30,6,1,0.5650876490029293
H09,Sakra World Hospital,31,7,1,0.5386594595281555
H09,Sakra World Hospital,32,8,1,0.5891295918044509
H09,Sakra World Hospital,33,9,1,0.5848284981907972
H09,Sakra World Hospital,34,10,1,0.6494810379626295
H09,Sakra World Hospital,35,11,1,0.6057520153904489
H09,Sakra World Hospital,36,12,1,0.5986628688273591
H09,Sakra World Hospital,37,13,1,0.6316540718980148
H09,Sakra World Hospital,38,14,1,0.6127672319615979
H09,Sakra World Hospital,39,15,1,0.5782819934772007
H09,Sakra World Hospital,40,16,1,0.602368155834949
H09,Sakra World Hospital,41,17,1,0.5327736905073562
H09,Sakra World Hospital,42,18,1,0.531219624992782
H09,Sakra World Hospital,43,19,1,0.5197808517241235
H09,Sakra World Hospital,44,20,1,0.5280814848801398
H09,Sakra World Hospital,45,21,1,0.5214241581786726
H09,Sakra World Hospital,46,22,1,0.5049032422734261
H09,Sakra World Hospital,47,23,1,0.4718363840135558
H09,Sakra World Hospital,48,0,2,0.42367605732631913
H09,Sakra World Hospital,49,1,2,0.48281151283976426
H09,Sakra World Hospital,50,2,2,0.5124442572965521
H09,Sakra World Hospital,51,3,2,0.5204683767724587
H09,Sakra World Hospital,52,4,2,0.5216663876022818
H09,Sakra World Hospital,53,5,2,0.507958124808733
H09,Sakra World Hospital,54,6,2,0.5419938599274317
H09,Sakra World Hospital,55,7,2,0.6119281078794115
H09,Sakra World Hospital,56,8,2,0.56425800189931
H09,Sakra World Hospital,57,9,2,0.586250606820805
H09,Sakra World Hospital,58,10,2,0.640818248511246
H09,Sakra World Hospital,59,11,2,0.6213823626884964
H09,Sakra World Hospital,60,12,2,0.6091426753336854
H09,Sakra World Hospital,61,13,2,0.6606575637516598
H09,Sakra World Hospital,62,14,2,0.6313735222360284
H09,Sakra World Hospital,63,15,2,0.601849185874047
H09,Sakra World Hospital,64,16,2,0.5700474662449727
H09,Sakra World Hospital,65,17,2,0.6146629141446597
H09,Sakra World Hospital,66,18,2,0.5525665191806235
H09,Sakra World Hospital,67,19,2,0.5603428894930401
H09,Sakra World Hospital,68,20,2,0.5310208190403369
H09,Sakra World Hospital,69,21,2,0.486207870716256
H09,Sakra World Hospital,70,22,2,0.4736998861381901
H09,Sakra World Hospital,71,23,2,0.50493926889259
H09,Sakra World Hospital,72,0,3,0.502583679985733
H09,Sakra World Hospital,73,1,3,0.4385672440040895
H09,Sakra World Hospital,74,2,3,0.4951394988428147
H09,Sakra World Hospital,75,3,3,0.49447938363282606
H09,Sakra World Hospital,76,4,3,0.49285205525974835
H09,Sakra World Hospital,77,5,3,0.5380942131009572
H09,Sakra World Hospital,78,6,3,0.5266191752913832
H09,Sakra World Hospital,79,7,3,0.5650338239226871
H09,Sakra World Hospital,80,8,3,0.5777342290483044
H09,Sakra World Hospital,81,9,3,0.600322717211804
H09,Sakra World Hospital,82,10,3,0.6216487587258116
H09,Sakra World Hospital,83,11,3,0.6108053254576084
H09,Sakra World Hospital,84,12,3,0.6653524694663548
H09,Sakra World Hospital,85,13,3,0.6410749159561933
H09,Sakra World Hospital,86,14,3,0.6591547743518777
H09,Sakra World Hospital,87,15,3,0.6073947208911412
H09,Sakra World Hospital,88,16,3,0.583098274828132
H09,Sakra World Hospital,89,17,3,0.6099942062684327
H09,Sakra World Hospital,90,18,3,0.542605471869187
H09,Sakra World Hospital,91,19,3,0.5299415989149788
H09,Sakra World Hospital,92,20,3,0.5286602074692056
H09,Sakra World Hospital,93,21,3,0.4729824968946862
H09,Sakra World Hospital,94,22,3,0.4992957132449698
H09,Sakra World Hospital,95,23,3,0.48879102336831476
H09,Sakra World Hospital,96,0,4,0.4998309508052011
H09,Sakra World Hospital,97,1,4,0.4950175646978181
H09,Sakra World Hospital,98,2,4,0.5112545717918334
H09,Sakra World Hospital,99,3,4,0.49580635282824137
H09,Sakra World Hospital,100,4,4,0.49737622325548847
H09,Sakra World Hospital,101,5,4,0.5761701105993915
H09,Sakra World Hospital,102,6,4,0.5241883099117829
H09,Sakra World Hospital,103,7,4,0.5469437805492441
H09,Sakra World Hospital,104,8,4,0.6061173756249916
H09,Sakra World Hospital,105,9,4,0.643929374569582
H09,Sakra World Hospital,106,10,4,0.6279804566284458
H09,Sakra World Hospital,107,11,4,0.6522138438008733
H09,Sakra World Hospital,108,12,4,0.5950839454505609
H09,Sakra World Hospital,109,13,4,0.6223294631557991
H09,Sakra World Hospital,110,14,4,0.5868956687524824
H09,Sakra World Hospital,111,15,4,0.627315650548386
H09,Sakra World Hospital,112,16,4,0.5642405586534049
H09,Sakra World Hospital,113,17,4,0.5503806281690302
H09,Sakra World Hospital,114,18,4,0.565558281877006
H09,Sakra World Hospital,115,19,4,0.5558550375062271
H09,Sakra World Hospital,116,20,4,0.512191008205786
H09,Sakra World Hospital,117,21,4,0.5102515742539131
H09,Sakra World Hospital,118,22,4,0.49693669399766977
H09,Sakra World Hospital,119,23,4,0.4739266559672844
H09,Sakra World Hospital,120,0,5,0.5036614458978306
H09,Sakra World Hospital,121,1,5,0.5396256138864193
H09,Sakra World Hospital,122,2,5,0.5486280296608949
H09,Sakra World Hospital,123,3,5,0.5670063900113259
H09,Sakra World Hospital,124,4,5,0.8483919795230596
H09,Sakra World Hospital,125,5,5,0.8013251576708913
H09,Sakra World Hospital,126,6,5,0.8273559077327003
H09,Sakra World Hospital,127,7,5,0.8066217430918228
H09,Sakra World Hospital,128,8,5,0.7923648624888266
H09,Sakra World Hospital,129,9,5,0.7919622141798851
H09,Sakra World Hospital,130,10,5,0.778796267461102
H09,Sakra World Hospital,131,11,5,0.802801279830714
H09,Sakra World Hospital,132,12,5,0.7458977493437474
H09,Sakra World Hospital,133,13,5,0.739976116635649
H09,Sakra World Hospital,134,14,5,0.7351521997993757
H09,Sakra World Hospital,135,15,5,0.7525172172332081
H09,Sakra World Hospital,136,16,5,0.7171612071248219
H09,Sakra World Hospital,137,17,5,0.6373838750379645
H09,Sakra World Hospital,138,18,5,0.6708238441638962
H09,Sakra World Hospital,139,19,5,0.6451462460933268
H09,Sakra World Hospital,140,20,5,0.5711125876853006
H09,Sakra World Hospital,141,21,5,0.5238991109294465
H09,Sakra World Hospital,142,22,5,0.5569725924561111
H09,Sakra World Hospital,143,23,5,0.5701075734627394
H09,Sakra World Hospital,144,0,6,0.5743668512027694
H09,Sakra World Hospital,145,1,6,0.5257839906743107
